personId,timestamp,weekday,date,time,location,price,last4ccnum,loyaltynum.x
19,2014-01-07T06:19:00Z,Tue,2014-01-07,14:19,Kronos Pipe and Irrigation,3920.82,4530,L8477
19,2014-01-07T07:20:00Z,Tue,2014-01-07,15:20,Maximum Iron and Steel,3207.31,4530,L8477
19,2014-01-08T05:03:00Z,Wed,2014-01-08,13:03,Carlyle Chemical Inc.,4983.52,4530,L8477
19,2014-01-08T06:09:00Z,Wed,2014-01-08,14:09,Kronos Pipe and Irrigation,3615.61,4530,L8477
19,2014-01-08T07:18:00Z,Wed,2014-01-08,15:18,Maximum Iron and Steel,3136.01,4530,L8477
19,2014-01-09T03:21:00Z,Thu,2014-01-09,11:21,Carlyle Chemical Inc.,732.82,4530,L8477
19,2014-01-09T06:28:00Z,Thu,2014-01-09,14:28,Kronos Pipe and Irrigation,423.14,4530,L8477
19,2014-01-09T07:16:00Z,Thu,2014-01-09,15:16,Maximum Iron and Steel,1527.14,4530,L8477
19,2014-01-15T06:12:00Z,Wed,2014-01-15,14:12,Kronos Pipe and Irrigation,2564,4530,L8477
19,2014-01-15T07:11:00Z,Wed,2014-01-15,15:11,Maximum Iron and Steel,4788.22,4530,L8477
20,2014-01-05T23:28:00Z,Mon,2014-01-06,07:28,Brew've Been Served,11.34,4795,L8566
20,2014-01-06T04:00:00Z,Mon,2014-01-06,12:00,Brewed Awakenings,4.35,8332,L2070
20,2014-01-06T04:56:00Z,Mon,2014-01-06,12:56,Katerinas Cafe,13.68,8332,NA
20,2014-01-06T05:23:00Z,Mon,2014-01-06,13:23,Hippokampos,13.26,4795,L8566
20,2014-01-06T13:52:00Z,Mon,2014-01-06,21:52,Hippokampos,20.61,8332,L2070
20,2014-01-06T23:33:00Z,Tue,2014-01-07,07:33,Brew've Been Served,7.09,4795,NA
20,2014-01-07T04:00:00Z,Tue,2014-01-07,12:00,Brewed Awakenings,6.72,8332,L2070
20,2014-01-07T05:20:00Z,Tue,2014-01-07,13:20,Gelatogalore,35.06,8332,L2070
20,2014-01-07T05:33:00Z,Tue,2014-01-07,13:33,Kalami Kafenion,18.06,4795,L8566
20,2014-01-07T12:10:00Z,Tue,2014-01-07,20:10,Guy's Gyros,26.82,4795,NA
20,2014-01-07T13:51:00Z,Tue,2014-01-07,21:51,Hippokampos,22.18,8332,L2070
20,2014-01-08T00:00:00Z,Wed,2014-01-08,08:00,Brew've Been Served,32.3,4795,NA
20,2014-01-08T04:00:00Z,Wed,2014-01-08,12:00,Brewed Awakenings,15.03,8332,NA
20,2014-01-08T05:12:00Z,Wed,2014-01-08,13:12,Hippokampos,26.55,8332,L2070
20,2014-01-08T05:15:00Z,Wed,2014-01-08,13:15,Hippokampos,9.03,4795,L8566
20,2014-01-08T12:49:00Z,Wed,2014-01-08,20:49,Hippokampos,15.64,8332,L2070
20,2014-01-08T23:48:00Z,Thu,2014-01-09,07:48,Brew've Been Served,5.13,4795,L8566
20,2014-01-09T04:00:00Z,Thu,2014-01-09,12:00,Brewed Awakenings,17.66,8332,L2070
20,2014-01-09T04:59:00Z,Thu,2014-01-09,12:59,Ouzeri Elian,31.03,8332,NA
20,2014-01-09T05:21:00Z,Thu,2014-01-09,13:21,Gelatogalore,23.45,4795,L8566
20,2014-01-09T12:19:00Z,Thu,2014-01-09,20:19,General Grocer,285.34,4795,L8566
20,2014-01-09T13:27:00Z,Thu,2014-01-09,21:27,Albert's Fine Clothing,229.98,8332,L2070
20,2014-01-09T23:56:00Z,Fri,2014-01-10,07:56,Brew've Been Served,97.25,4795,NA
20,2014-01-10T04:00:00Z,Fri,2014-01-10,12:00,Brewed Awakenings,13.9,8332,L2070
20,2014-01-10T05:20:00Z,Fri,2014-01-10,13:20,Hippokampos,79.26,4795,NA
20,2014-01-10T06:41:00Z,Fri,2014-01-10,14:41,Octavio's Office Supplies,139.72,4795,L8566
20,2014-01-10T11:54:00Z,Fri,2014-01-10,19:54,Guy's Gyros,27.78,4795,L8566
20,2014-01-10T12:50:00Z,Fri,2014-01-10,20:50,Hippokampos,17.21,8332,L2070
20,2014-01-11T08:24:00Z,Sat,2014-01-11,16:24,Ahaggo Museum,89.32,4795,L8566
20,2014-01-11T11:29:00Z,Sat,2014-01-11,19:29,Hippokampos,63.21,4795,L2070
20,2014-01-11T11:29:00Z,Sat,2014-01-11,19:29,Hippokampos,63.21,4795,L8566
20,2014-01-11T11:45:00Z,Sat,2014-01-11,19:45,Hippokampos,63.21,8332,L2070
20,2014-01-11T11:45:00Z,Sat,2014-01-11,19:45,Hippokampos,63.21,8332,L8566
20,2014-01-12T05:03:00Z,Sun,2014-01-12,13:03,Ouzeri Elian,38.55,8332,L2070
20,2014-01-12T06:14:00Z,Sun,2014-01-12,14:14,Desafio Golf Course,198.46,8332,L2070
20,2014-01-12T11:44:00Z,Sun,2014-01-12,19:44,Hippokampos,26.79,8332,L2070
20,2014-01-12T23:43:00Z,Mon,2014-01-13,07:43,Brew've Been Served,18.71,4795,L8566
20,2014-01-13T04:00:00Z,Mon,2014-01-13,12:00,Brewed Awakenings,16.25,8332,L2070
20,2014-01-13T05:19:00Z,Mon,2014-01-13,13:19,Gelatogalore,46.45,8332,NA
20,2014-01-13T05:37:00Z,Mon,2014-01-13,13:37,Ouzeri Elian,95.03,4795,NA
20,2014-01-13T12:11:00Z,Mon,2014-01-13,20:11,Guy's Gyros,20.47,4795,L8566
20,2014-01-13T13:12:00Z,Mon,2014-01-13,21:12,Hippokampos,31.47,8332,L2070
20,2014-01-13T23:31:00Z,Tue,2014-01-14,07:31,Brew've Been Served,4.72,4795,L8566
20,2014-01-14T04:00:00Z,Tue,2014-01-14,12:00,Brewed Awakenings,11.35,8332,L2070
20,2014-01-14T05:24:00Z,Tue,2014-01-14,13:24,Kalami Kafenion,15.15,8332,L2070
20,2014-01-14T05:34:00Z,Tue,2014-01-14,13:34,Katerinas Cafe,29.1,4795,L8566
20,2014-01-14T12:01:00Z,Tue,2014-01-14,20:01,Guy's Gyros,23.59,4795,L8566
20,2014-01-14T12:48:00Z,Tue,2014-01-14,20:48,Hippokampos,43.56,8332,NA
20,2014-01-14T23:57:00Z,Wed,2014-01-15,07:57,Brew've Been Served,4.92,4795,L8566
20,2014-01-15T04:00:00Z,Wed,2014-01-15,12:00,Brewed Awakenings,3.62,8332,L2070
20,2014-01-15T05:12:00Z,Wed,2014-01-15,13:12,Hippokampos,36.7,8332,L2070
20,2014-01-15T12:10:00Z,Wed,2014-01-15,20:10,Shoppers' Delight,162,8332,NA
20,2014-01-15T23:53:00Z,Thu,2014-01-16,07:53,Brew've Been Served,4.7,4795,L8566
20,2014-01-16T04:00:00Z,Thu,2014-01-16,12:00,Brewed Awakenings,6.39,8332,L2070
20,2014-01-16T05:19:00Z,Thu,2014-01-16,13:19,Hippokampos,17.66,8332,L2070
20,2014-01-16T05:39:00Z,Thu,2014-01-16,13:39,Abila Zacharo,69.27,4795,NA
20,2014-01-16T11:40:00Z,Thu,2014-01-16,19:40,Guy's Gyros,37.8,4795,L8566
20,2014-01-16T12:58:00Z,Thu,2014-01-16,20:58,Hippokampos,12.47,8332,NA
20,2014-01-16T23:59:00Z,Fri,2014-01-17,07:59,Brew've Been Served,19.39,4795,L8566
20,2014-01-17T04:00:00Z,Fri,2014-01-17,12:00,Brewed Awakenings,6,8332,L2070
20,2014-01-17T05:11:00Z,Fri,2014-01-17,13:11,Abila Zacharo,68.78,8332,NA
20,2014-01-17T05:27:00Z,Fri,2014-01-17,13:27,Hippokampos,14.57,4795,L8566
20,2014-01-17T11:53:00Z,Fri,2014-01-17,19:53,Guy's Gyros,35.1,4795,L8566
20,2014-01-18T11:36:00Z,Sat,2014-01-18,19:36,Abila Zacharo,21.29,4795,L8566
20,2014-01-18T11:42:00Z,Sat,2014-01-18,19:42,Hippokampos,63.21,8332,L2070
20,2014-01-18T19:48:00Z,Sun,2014-01-19,03:48,Kronos Mart,150.36,8332,NA
20,2014-01-19T05:23:00Z,Sun,2014-01-19,13:23,Katerinas Cafe,70.22,4795,L8566
20,2014-01-19T05:51:00Z,Sun,2014-01-19,13:51,Desafio Golf Course,190.91,8332,L2070
20,2014-01-19T07:53:00Z,Sun,2014-01-19,15:53,Frydos Autosupply n' More,209.76,4795,L8566
20,2014-01-19T11:43:00Z,Sun,2014-01-19,19:43,Hippokampos,48.23,8332,L2070
21,2014-01-05T23:43:00Z,Mon,2014-01-06,07:43,Brew've Been Served,9.6,4948,L9406
21,2014-01-05T23:49:00Z,Mon,2014-01-06,07:49,Coffee Cameleon,8.39,5921,L3295
21,2014-01-06T05:48:00Z,Mon,2014-01-06,13:48,Ouzeri Elian,30.87,5921,L3295
21,2014-01-06T06:04:00Z,Mon,2014-01-06,14:04,Hippokampos,30.88,4948,L9406
21,2014-01-06T12:33:00Z,Mon,2014-01-06,20:33,Katerinas Cafe,15.52,5921,L3295
21,2014-01-06T13:12:00Z,Mon,2014-01-06,21:12,Katerinas Cafe,26.51,4948,L9406
21,2014-01-06T23:46:00Z,Tue,2014-01-07,07:46,Coffee Cameleon,9.1,5921,L3295
21,2014-01-07T00:00:00Z,Tue,2014-01-07,08:00,Brew've Been Served,11.91,4948,L9406
21,2014-01-07T05:32:00Z,Tue,2014-01-07,13:32,Ouzeri Elian,28.37,4948,L9406
21,2014-01-07T05:54:00Z,Tue,2014-01-07,13:54,Gelatogalore,88.97,5921,NA
21,2014-01-07T12:32:00Z,Tue,2014-01-07,20:32,Katerinas Cafe,19.53,5921,L3295
21,2014-01-07T23:42:00Z,Wed,2014-01-08,07:42,Brew've Been Served,3.09,4948,L9406
21,2014-01-07T23:52:00Z,Wed,2014-01-08,07:52,Coffee Cameleon,12.26,5921,L3295
21,2014-01-08T05:29:00Z,Wed,2014-01-08,13:29,Kalami Kafenion,24.08,5921,L3295
21,2014-01-08T06:17:00Z,Wed,2014-01-08,14:17,Gelatogalore,39.94,4948,L9406
21,2014-01-08T12:42:00Z,Wed,2014-01-08,20:42,Katerinas Cafe,92.83,5921,NA
21,2014-01-08T13:02:00Z,Wed,2014-01-08,21:02,Katerinas Cafe,28.86,4948,NA
21,2014-01-08T23:37:00Z,Thu,2014-01-09,07:37,Coffee Cameleon,19.99,5921,L3295
21,2014-01-08T23:46:00Z,Thu,2014-01-09,07:46,Brew've Been Served,4.4,4948,NA
21,2014-01-09T05:56:00Z,Thu,2014-01-09,13:56,Kalami Kafenion,19.84,4948,L9406
21,2014-01-09T06:13:00Z,Thu,2014-01-09,14:13,Guy's Gyros,17.44,5921,L3295
21,2014-01-09T11:30:00Z,Thu,2014-01-09,19:30,Katerinas Cafe,26.6,5921,L9406
21,2014-01-09T11:30:00Z,Thu,2014-01-09,19:30,Katerinas Cafe,26.6,5921,L3295
21,2014-01-09T12:06:00Z,Thu,2014-01-09,20:06,Katerinas Cafe,26.6,4948,L9406
21,2014-01-09T12:06:00Z,Thu,2014-01-09,20:06,Katerinas Cafe,26.6,4948,L3295
21,2014-01-09T23:47:00Z,Fri,2014-01-10,07:47,Brew've Been Served,44.88,4948,NA
21,2014-01-09T23:47:00Z,Fri,2014-01-10,07:47,Coffee Cameleon,11.54,5921,L3295
21,2014-01-10T06:20:00Z,Fri,2014-01-10,14:20,Hippokampos,10.16,4948,NA
21,2014-01-10T11:56:00Z,Fri,2014-01-10,19:56,Katerinas Cafe,21.89,5921,L3295
21,2014-01-11T12:00:00Z,Sat,2014-01-11,20:00,Katerinas Cafe,25.76,4948,L9406
21,2014-01-12T12:35:00Z,Sun,2014-01-12,20:35,Katerinas Cafe,40.25,4948,L9406
21,2014-01-12T23:56:00Z,Mon,2014-01-13,07:56,Brew've Been Served,9.53,4948,L9406
21,2014-01-13T06:21:00Z,Mon,2014-01-13,14:21,Hippokampos,26.96,4948,L9406
21,2014-01-13T23:45:00Z,Tue,2014-01-14,07:45,Brew've Been Served,14.04,4948,L9406
21,2014-01-14T05:50:00Z,Tue,2014-01-14,13:50,Kalami Kafenion,27.65,4948,L9406
21,2014-01-14T13:28:00Z,Tue,2014-01-14,21:28,Frydos Autosupply n' More,49.21,4948,L9406
21,2014-01-14T23:58:00Z,Wed,2014-01-15,07:58,Brew've Been Served,3.14,4948,L9406
21,2014-01-15T06:04:00Z,Wed,2014-01-15,14:04,Abila Zacharo,46.82,4948,NA
21,2014-01-15T12:57:00Z,Wed,2014-01-15,20:57,Frydos Autosupply n' More,276.88,4948,L9406
21,2014-01-15T23:54:00Z,Thu,2014-01-16,07:54,Brew've Been Served,83.84,4948,NA
21,2014-01-16T05:48:00Z,Thu,2014-01-16,13:48,Abila Zacharo,24.38,4948,L9406
21,2014-01-16T12:54:00Z,Thu,2014-01-16,20:54,Frydos Autosupply n' More,130.01,4948,L9406
21,2014-01-16T23:50:00Z,Fri,2014-01-17,07:50,Brew've Been Served,8.07,4948,L9406
21,2014-01-17T06:15:00Z,Fri,2014-01-17,14:15,Katerinas Cafe,70.72,4948,NA
21,2014-01-17T11:57:00Z,Fri,2014-01-17,19:57,Frydos Autosupply n' More,124.52,4948,L9406
21,2014-01-18T11:47:00Z,Sat,2014-01-18,19:47,Katerinas Cafe,16.48,4948,NA
22,2014-01-16T23:56:00Z,Fri,2014-01-17,07:56,Hallowed Grounds,9.72,5010,L2459
22,2014-01-17T05:28:00Z,Fri,2014-01-17,13:28,Abila Zacharo,15.95,5010,L2459
22,2014-01-18T04:03:00Z,Sat,2014-01-18,12:03,Chostus Hotel,600,5010,L2459
22,2014-01-19T07:46:00Z,Sun,2014-01-19,15:46,Desafio Golf Course,148.22,5010,L2459
22,2014-01-19T11:45:00Z,Sun,2014-01-19,19:45,Guy's Gyros,25.79,5010,L2459
23,2014-01-05T23:38:00Z,Mon,2014-01-06,07:38,Brew've Been Served,4.17,5368,L2247
23,2014-01-05T23:54:00Z,Mon,2014-01-06,07:54,Hallowed Grounds,16.88,7889,NA
23,2014-01-06T05:41:00Z,Mon,2014-01-06,13:41,Gelatogalore,22.64,7889,L6119
23,2014-01-06T05:48:00Z,Mon,2014-01-06,13:48,Ouzeri Elian,20.74,5368,L2247
23,2014-01-06T12:15:00Z,Mon,2014-01-06,20:15,Frydos Autosupply n' More,175.87,5368,L2247
23,2014-01-06T23:31:00Z,Tue,2014-01-07,07:31,Brew've Been Served,12.74,5368,L2247
23,2014-01-06T23:35:00Z,Tue,2014-01-07,07:35,Hallowed Grounds,14.05,7889,L6119
23,2014-01-07T05:33:00Z,Tue,2014-01-07,13:33,Katerinas Cafe,22.27,7889,L6119
23,2014-01-07T05:42:00Z,Tue,2014-01-07,13:42,Ouzeri Elian,97.71,5368,NA
23,2014-01-07T12:13:00Z,Tue,2014-01-07,20:13,Katerinas Cafe,94.75,7889,NA
23,2014-01-07T12:34:00Z,Tue,2014-01-07,20:34,Guy's Gyros,23.12,5368,L2247
23,2014-01-07T23:55:00Z,Wed,2014-01-08,07:55,Hallowed Grounds,79.92,7889,NA
23,2014-01-07T23:57:00Z,Wed,2014-01-08,07:57,Brew've Been Served,74.88,5368,NA
23,2014-01-08T05:42:00Z,Wed,2014-01-08,13:42,Gelatogalore,35.29,7889,L6119
23,2014-01-08T05:47:00Z,Wed,2014-01-08,13:47,Ouzeri Elian,104.92,5368,NA
23,2014-01-08T12:08:00Z,Wed,2014-01-08,20:08,Guy's Gyros,33.02,5368,NA
23,2014-01-08T12:31:00Z,Wed,2014-01-08,20:31,Katerinas Cafe,36.6,7889,L6119
23,2014-01-08T23:43:00Z,Thu,2014-01-09,07:43,Brew've Been Served,5.43,5368,NA
23,2014-01-08T23:51:00Z,Thu,2014-01-09,07:51,Hallowed Grounds,19.22,7889,NA
23,2014-01-09T05:28:00Z,Thu,2014-01-09,13:28,Guy's Gyros,13.59,7889,L6119
23,2014-01-09T05:41:00Z,Thu,2014-01-09,13:41,Hippokampos,39.22,5368,NA
23,2014-01-09T12:23:00Z,Thu,2014-01-09,20:23,Guy's Gyros,8.23,7889,L2247
23,2014-01-09T12:23:00Z,Thu,2014-01-09,20:23,Guy's Gyros,8.23,7889,L6119
23,2014-01-09T12:38:00Z,Thu,2014-01-09,20:38,Guy's Gyros,8.23,5368,L2247
23,2014-01-09T12:38:00Z,Thu,2014-01-09,20:38,Guy's Gyros,8.23,5368,L6119
23,2014-01-09T23:49:00Z,Fri,2014-01-10,07:49,Hallowed Grounds,10.34,7889,L6119
23,2014-01-09T23:55:00Z,Fri,2014-01-10,07:55,Brew've Been Served,85.91,5368,NA
23,2014-01-10T05:57:00Z,Fri,2014-01-10,13:57,Ouzeri Elian,24.74,5368,L2247
23,2014-01-10T10:57:00Z,Fri,2014-01-10,18:57,Frydos Autosupply n' More,98.39,7889,NA
23,2014-01-10T13:13:00Z,Fri,2014-01-10,21:13,Guy's Gyros,25.81,5368,L2247
23,2014-01-11T11:50:00Z,Sat,2014-01-11,19:50,Katerinas Cafe,12.55,7889,L6119
23,2014-01-11T11:57:00Z,Sat,2014-01-11,19:57,Guy's Gyros,36.2,5368,L2247
23,2014-01-12T05:54:00Z,Sun,2014-01-12,13:54,Hippokampos,8.54,7889,L6119
23,2014-01-12T11:18:00Z,Sun,2014-01-12,19:18,Katerinas Cafe,12.64,7889,L6119
23,2014-01-12T11:52:00Z,Sun,2014-01-12,19:52,Frydos Autosupply n' More,88.93,5368,L2247
23,2014-01-12T23:32:00Z,Mon,2014-01-13,07:32,Hallowed Grounds,9.16,7889,L6119
23,2014-01-12T23:36:00Z,Mon,2014-01-13,07:36,Brew've Been Served,16.39,5368,NA
23,2014-01-13T05:55:00Z,Mon,2014-01-13,13:55,Kalami Kafenion,20.33,5368,L2247
23,2014-01-13T12:51:00Z,Mon,2014-01-13,20:51,Katerinas Cafe,55.82,7889,NA
23,2014-01-13T13:08:00Z,Mon,2014-01-13,21:08,Guy's Gyros,19.77,5368,L2247
23,2014-01-13T23:27:00Z,Tue,2014-01-14,07:27,Brew've Been Served,14.67,5368,L2247
23,2014-01-13T23:35:00Z,Tue,2014-01-14,07:35,Hallowed Grounds,10.75,7889,L6119
23,2014-01-14T05:42:00Z,Tue,2014-01-14,13:42,Hippokampos,98.81,7889,NA
23,2014-01-14T05:57:00Z,Tue,2014-01-14,13:57,Gelatogalore,35.97,5368,L2247
23,2014-01-14T12:09:00Z,Tue,2014-01-14,20:09,Katerinas Cafe,91.8,7889,NA
23,2014-01-14T12:17:00Z,Tue,2014-01-14,20:17,Guy's Gyros,35.12,5368,L2247
23,2014-01-14T23:33:00Z,Wed,2014-01-15,07:33,Hallowed Grounds,11.98,7889,NA
23,2014-01-15T00:00:00Z,Wed,2014-01-15,08:00,Brew've Been Served,8.42,5368,L2247
23,2014-01-15T05:22:00Z,Wed,2014-01-15,13:22,Abila Zacharo,31,7889,L6119
23,2014-01-15T05:40:00Z,Wed,2014-01-15,13:40,Ouzeri Elian,25.7,5368,L2247
23,2014-01-15T12:06:00Z,Wed,2014-01-15,20:06,Guy's Gyros,44.91,5368,NA
23,2014-01-15T23:33:00Z,Thu,2014-01-16,07:33,Brew've Been Served,25.05,5368,NA
23,2014-01-15T23:44:00Z,Thu,2014-01-16,07:44,Hallowed Grounds,13.84,7889,L6119
23,2014-01-16T05:23:00Z,Thu,2014-01-16,13:23,Guy's Gyros,31.48,7889,L6119
23,2014-01-16T05:43:00Z,Thu,2014-01-16,13:43,Katerinas Cafe,38.32,5368,L2247
23,2014-01-16T07:58:00Z,Thu,2014-01-16,15:58,Octavio's Office Supplies,131.01,5368,L2247
23,2014-01-16T11:39:00Z,Thu,2014-01-16,19:39,Katerinas Cafe,10.93,7889,L6119
23,2014-01-16T23:33:00Z,Fri,2014-01-17,07:33,Hallowed Grounds,14.58,7889,L6119
23,2014-01-16T23:36:00Z,Fri,2014-01-17,07:36,Brew've Been Served,11.69,5368,L2247
23,2014-01-17T06:06:00Z,Fri,2014-01-17,14:06,Abila Zacharo,51.95,5368,NA
23,2014-01-17T12:24:00Z,Fri,2014-01-17,20:24,Katerinas Cafe,72.13,7889,NA
23,2014-01-17T13:15:00Z,Fri,2014-01-17,21:15,Frydos Autosupply n' More,67.29,5368,L2247
23,2014-01-18T05:19:00Z,Sat,2014-01-18,13:19,Kalami Kafenion,30.12,5368,L2247
23,2014-01-18T07:31:00Z,Sat,2014-01-18,15:31,Frydos Autosupply n' More,103.41,5368,L2247
23,2014-01-18T11:21:00Z,Sat,2014-01-18,19:21,Guy's Gyros,28.07,5368,L2247
23,2014-01-18T11:30:00Z,Sat,2014-01-18,19:30,Katerinas Cafe,8.14,7889,L6119
23,2014-01-19T11:53:00Z,Sun,2014-01-19,19:53,Katerinas Cafe,34.03,7889,L6119
24,2014-01-06T00:00:00Z,Mon,2014-01-06,08:00,Brew've Been Served,4.27,5407,L4034
24,2014-01-06T05:28:00Z,Mon,2014-01-06,13:28,Kalami Kafenion,8.64,5407,L4034
24,2014-01-06T12:47:00Z,Mon,2014-01-06,20:47,Frydos Autosupply n' More,149.3,5407,NA
24,2014-01-06T23:50:00Z,Tue,2014-01-07,07:50,Brew've Been Served,4.39,5407,L4034
24,2014-01-07T05:24:00Z,Tue,2014-01-07,13:24,Kalami Kafenion,11.64,5407,L4034
24,2014-01-07T23:58:00Z,Wed,2014-01-08,07:58,Brew've Been Served,8.4,5407,L4034
24,2014-01-08T05:10:00Z,Wed,2014-01-08,13:10,Abila Zacharo,22.13,5407,L4034
24,2014-01-08T11:32:00Z,Wed,2014-01-08,19:32,Katerinas Cafe,34.25,5407,L4034
24,2014-01-09T00:15:00Z,Thu,2014-01-09,08:15,Brew've Been Served,5.57,5407,NA
24,2014-01-09T05:12:00Z,Thu,2014-01-09,13:12,Gelatogalore,19.2,5407,L4034
24,2014-01-09T12:27:00Z,Thu,2014-01-09,20:27,Katerinas Cafe,53.78,5407,NA
24,2014-01-09T23:51:00Z,Fri,2014-01-10,07:51,Brew've Been Served,12.77,5407,NA
24,2014-01-10T05:45:00Z,Fri,2014-01-10,13:45,Kalami Kafenion,27.48,5407,L4034
24,2014-01-10T12:42:00Z,Fri,2014-01-10,20:42,Katerinas Cafe,21.28,5407,L4034
24,2014-01-11T12:13:00Z,Sat,2014-01-11,20:13,Frydos Autosupply n' More,211.15,5407,NA
24,2014-01-12T05:17:00Z,Sun,2014-01-12,13:17,Ouzeri Elian,98.45,5407,L4034
24,2014-01-12T11:43:00Z,Sun,2014-01-12,19:43,Katerinas Cafe,40.94,5407,L4034
24,2014-01-12T19:00:00Z,Mon,2014-01-13,03:00,Kronos Mart,147.3,5407,NA
24,2014-01-12T23:55:00Z,Mon,2014-01-13,07:55,Brew've Been Served,6.08,5407,NA
24,2014-01-13T12:44:00Z,Mon,2014-01-13,20:44,Katerinas Cafe,93.57,5407,NA
24,2014-01-14T00:07:00Z,Tue,2014-01-14,08:07,Brew've Been Served,16.39,5407,L4034
24,2014-01-14T05:40:00Z,Tue,2014-01-14,13:40,Kalami Kafenion,33.13,5407,L4034
24,2014-01-14T12:19:00Z,Tue,2014-01-14,20:19,Katerinas Cafe,31.94,5407,L4034
24,2014-01-15T00:05:00Z,Wed,2014-01-15,08:05,Brew've Been Served,12.39,5407,NA
24,2014-01-15T05:37:00Z,Wed,2014-01-15,13:37,Kalami Kafenion,38.5,5407,L4034
24,2014-01-16T05:27:00Z,Thu,2014-01-16,13:27,Katerinas Cafe,39.74,5407,L4034
24,2014-01-16T12:05:00Z,Thu,2014-01-16,20:05,Katerinas Cafe,69.3,5407,NA
24,2014-01-17T00:12:00Z,Fri,2014-01-17,08:12,Brew've Been Served,18.15,5407,L4034
24,2014-01-17T05:38:00Z,Fri,2014-01-17,13:38,Kalami Kafenion,39.43,5407,NA
24,2014-01-17T13:05:00Z,Fri,2014-01-17,21:05,Katerinas Cafe,33.73,5407,L4034
24,2014-01-18T10:51:00Z,Sat,2014-01-18,18:51,Frydos Autosupply n' More,234.53,5407,L4034
25,2014-01-06T00:00:00Z,Mon,2014-01-06,08:00,Hallowed Grounds,9.69,6691,NA
25,2014-01-06T04:00:00Z,Mon,2014-01-06,12:00,Jack's Magical Beans,11.03,6899,L6267
25,2014-01-06T05:20:00Z,Mon,2014-01-06,13:20,Hippokampos,34.03,6691,L6267
25,2014-01-06T05:46:00Z,Mon,2014-01-06,13:46,Katerinas Cafe,18.56,6899,L6267
25,2014-01-06T12:30:00Z,Mon,2014-01-06,20:30,Katerinas Cafe,28,6691,L6267
25,2014-01-06T23:57:00Z,Tue,2014-01-07,07:57,Hallowed Grounds,10.33,6691,L6267
25,2014-01-07T04:00:00Z,Tue,2014-01-07,12:00,Jack's Magical Beans,23.68,6899,NA
25,2014-01-07T05:25:00Z,Tue,2014-01-07,13:25,Abila Zacharo,82.25,6899,NA
25,2014-01-07T05:57:00Z,Tue,2014-01-07,13:57,Gelatogalore,15.4,6691,L6267
25,2014-01-07T12:33:00Z,Tue,2014-01-07,20:33,Katerinas Cafe,25.54,6691,L6267
25,2014-01-07T23:57:00Z,Wed,2014-01-08,07:57,Hallowed Grounds,11.63,6691,L6267
25,2014-01-08T04:00:00Z,Wed,2014-01-08,12:00,Jack's Magical Beans,3.96,6899,L6267
25,2014-01-08T05:28:00Z,Wed,2014-01-08,13:28,Katerinas Cafe,8.53,6899,L6267
25,2014-01-08T12:28:00Z,Wed,2014-01-08,20:28,Frydos Autosupply n' More,268.89,6691,L6267
25,2014-01-08T13:17:00Z,Wed,2014-01-08,21:17,Ouzeri Elian,29.85,6899,L6267
25,2014-01-09T04:00:00Z,Thu,2014-01-09,12:00,Jack's Magical Beans,10.11,6899,L6267
25,2014-01-09T05:23:00Z,Thu,2014-01-09,13:23,Gelatogalore,8.6,6899,L6267
25,2014-01-09T06:03:00Z,Thu,2014-01-09,14:03,Kalami Kafenion,35.99,6691,L6267
25,2014-01-09T11:42:00Z,Thu,2014-01-09,19:42,Ouzeri Elian,27.08,6899,NA
25,2014-01-09T12:09:00Z,Thu,2014-01-09,20:09,Katerinas Cafe,90.97,6691,NA
25,2014-01-10T00:06:00Z,Fri,2014-01-10,08:06,Hallowed Grounds,9.34,6691,L6267
25,2014-01-10T04:00:00Z,Fri,2014-01-10,12:00,Jack's Magical Beans,15.69,6899,L6267
25,2014-01-10T05:29:00Z,Fri,2014-01-10,13:29,Abila Zacharo,113.33,6899,NA
25,2014-01-10T06:09:00Z,Fri,2014-01-10,14:09,Abila Zacharo,9.32,6691,L6267
25,2014-01-10T10:52:00Z,Fri,2014-01-10,18:52,Ouzeri Elian,19.92,6899,L6267
25,2014-01-11T05:37:00Z,Sat,2014-01-11,13:37,Hippokampos,82.23,6691,NA
25,2014-01-11T11:21:00Z,Sat,2014-01-11,19:21,Ouzeri Elian,69.36,6899,L6267
25,2014-01-11T11:32:00Z,Sat,2014-01-11,19:32,Katerinas Cafe,20.71,6691,L6267
25,2014-01-12T11:59:00Z,Sun,2014-01-12,19:59,Ouzeri Elian,55.55,6899,L6267
25,2014-01-12T23:57:00Z,Mon,2014-01-13,07:57,Hallowed Grounds,6.32,6691,L6267
25,2014-01-13T04:00:00Z,Mon,2014-01-13,12:00,Jack's Magical Beans,18.31,6899,L6267
25,2014-01-13T05:34:00Z,Mon,2014-01-13,13:34,Katerinas Cafe,26.15,6899,L6267
25,2014-01-13T11:59:00Z,Mon,2014-01-13,19:59,Katerinas Cafe,30.84,6691,NA
25,2014-01-14T00:16:00Z,Tue,2014-01-14,08:16,Hallowed Grounds,6.16,6691,L6267
25,2014-01-14T00:20:00Z,Tue,2014-01-14,08:20,Kronos Mart,58.85,6899,NA
25,2014-01-14T05:41:00Z,Tue,2014-01-14,13:41,Ouzeri Elian,79.58,6899,NA
25,2014-01-14T05:43:00Z,Tue,2014-01-14,13:43,Katerinas Cafe,31.69,6691,L6267
